@relation postag

@attribute word string
@attribute tag_two_before string
@attribute tag_before string
@attribute tag string

@data
), VERB, NOUN, PUNCT
xCOMMA, NOUN, PUNCT, PUNCT
tetapi, PUNCT, PUNCT, SCONJ
ini, PUNCT, SCONJ, DET
tidak, SCONJ, DET, PART
menjadikannya, DET, PART, VERB
bahasa, PART, VERB, NOUN
nada, VERB, NOUN, NOUN
dari, NOUN, NOUN, ADP
segi, NOUN, ADP, NOUN
ini, ADP, NOUN, DET
xDOT, NOUN, DET, PUNCT
Pada, UNKNOWN2, UNKNOWN1, ADP
2002, UNKNOWN1, ADP, NUM
ia, ADP, NUM, PRON
mulai, NUM, PRON, VERB
masuk, PRON, VERB, VERB
ke, VERB, VERB, ADP
Amerika, VERB, ADP, PROPN
Serikat, ADP, PROPN, PROPN
dengan, PROPN, PROPN, ADP
mendirikan, PROPN, ADP, VERB
Midland, ADP, VERB, PROPN
Shipping, VERB, PROPN, PROPN
Group, PROPN, PROPN, NOUN
xDOT, PROPN, NOUN, PUNCT
Nama, UNKNOWN2, UNKNOWN1, NOUN
Eesti, UNKNOWN1, NOUN, PROPN
xCOMMA, NOUN, PROPN, PUNCT
atau, PROPN, PUNCT, CCONJ
Estonia, PUNCT, CCONJ, PROPN
xCOMMA, CCONJ, PROPN, PUNCT
diperkirakan, PROPN, PUNCT, VERB
berasal, PUNCT, VERB, VERB
dari, VERB, VERB, ADP
kata, VERB, ADP, NOUN
Aesti, ADP, NOUN, PROPN
xCOMMA, NOUN, PROPN, PUNCT
nama, PROPN, PUNCT, NOUN
yang, PUNCT, NOUN, PRON
diberikan, NOUN, PRON, VERB
oleh, PRON, VERB, ADP
bangsa, VERB, ADP, NOUN
Jerman, ADP, NOUN, PROPN
kuno, NOUN, PROPN, ADJ
kepada, PROPN, ADJ, ADP
bangsa, ADJ, ADP, NOUN
Baltik, ADP, NOUN, PROPN
yang, NOUN, PROPN, PRON
tinggal, PROPN, PRON, VERB
di, PRON, VERB, ADP
bagian, VERB, ADP, NOUN
timur, ADP, NOUN, NOUN
laut, NOUN, NOUN, NOUN
Sungai, NOUN, NOUN, PROPN
Vistula, NOUN, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Ia, UNKNOWN2, UNKNOWN1, PRON
adalah, UNKNOWN1, PRON, AUX
adik, PRON, AUX, NOUN
kandung, AUX, NOUN, NOUN
model, NOUN, NOUN, NOUN
Sandy, NOUN, NOUN, PROPN
Harun, NOUN, PROPN, PROPN
xCOMMA, PROPN, PROPN, PUNCT
menikah, PROPN, PUNCT, VERB
dengan, PUNCT, VERB, ADP
Romy, VERB, ADP, PROPN
Soekarno, ADP, PROPN, PROPN
yang, PROPN, PROPN, PRON
merupakan, PROPN, PRON, VERB
putra, PRON, VERB, NOUN
dari, VERB, NOUN, ADP
politisi, NOUN, ADP, NOUN
Rachmawati, ADP, NOUN, PROPN
Soekarnoputri, NOUN, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Kasih, UNKNOWN2, UNKNOWN1, NOUN
yang, UNKNOWN1, NOUN, PRON
sedih, NOUN, PRON, ADJ
karena, PRON, ADJ, SCONJ
kakak, ADJ, SCONJ, NOUN
yang, SCONJ, NOUN, PRON
disayanginya, NOUN, PRON, VERB
menderita, PRON, VERB, VERB
penyakit, VERB, VERB, NOUN
serius, VERB, NOUN, ADJ
xCOMMA, NOUN, ADJ, PUNCT
kemudian, ADJ, PUNCT, SCONJ
mendonorkan, PUNCT, SCONJ, VERB
ginjal, SCONJ, VERB, NOUN
kepada, VERB, NOUN, ADP
kakaknya, NOUN, ADP, NOUN
tersebut, ADP, NOUN, DET
xDOT, NOUN, DET, PUNCT
Berbagai, UNKNOWN2, UNKNOWN1, DET
stupa, UNKNOWN1, DET, NOUN
besar, DET, NOUN, ADJ
dibangun, NOUN, ADJ, VERB
bersamaan, ADJ, VERB, ADJ
dengan, VERB, ADJ, ADP
kuil, ADJ, ADP, NOUN
dalam, ADP, NOUN, ADP
gua, NOUN, ADP, NOUN
dan, ADP, NOUN, CCONJ
biara, NOUN, CCONJ, NOUN
-, CCONJ, NOUN, PUNCT
biara, NOUN, PUNCT, NOUN
diukir, PUNCT, NOUN, VERB
dari, NOUN, VERB, ADP
batu, VERB, ADP, NOUN
-, ADP, NOUN, PUNCT
batu, NOUN, PUNCT, NOUN
cadas, PUNCT, NOUN, ADJ
xDOT, NOUN, ADJ, PUNCT
Di, UNKNOWN2, UNKNOWN1, ADP
bagian, UNKNOWN1, ADP, NOUN
utara, ADP, NOUN, NOUN
terletak, NOUN, NOUN, VERB
ngarai, NOUN, VERB, NOUN
-, VERB, NOUN, PUNCT
ngarai, NOUN, PUNCT, NOUN
yang, PUNCT, NOUN, PRON
panjang, NOUN, PRON, ADJ
dan, PRON, ADJ, CCONJ
dalam, ADJ, CCONJ, ADJ
xCOMMA, CCONJ, ADJ, PUNCT
serta, ADJ, PUNCT, CCONJ
gunung, PUNCT, CCONJ, NOUN
Nebo, CCONJ, NOUN, PROPN
dimana, NOUN, PROPN, ADP
Musa, PROPN, ADP, PROPN
mati, ADP, PROPN, VERB
xDOT, PROPN, VERB, PUNCT
Dan, UNKNOWN2, UNKNOWN1, CCONJ
itu, UNKNOWN1, CCONJ, DET
berlangsung, CCONJ, DET, VERB
terus, DET, VERB, ADV
sampai, VERB, ADV, ADP
guru, ADV, ADP, NOUN
pianonya, ADP, NOUN, NOUN
berinisiatif, NOUN, NOUN, VERB
untuk, NOUN, VERB, ADP
mengirimkan, VERB, ADP, VERB
Renata, ADP, VERB, PROPN
untuk, VERB, PROPN, ADP
berguru, PROPN, ADP, VERB
pada, ADP, VERB, ADP
Italo, VERB, ADP, PROPN
Brancucci, ADP, PROPN, PROPN
xCOMMA, PROPN, PROPN, PUNCT
seorang, PROPN, PUNCT, DET
guru, PUNCT, DET, NOUN
menyanyi, DET, NOUN, VERB
di, NOUN, VERB, ADP
conservatory, VERB, ADP, PROPN
xCOMMA, ADP, PROPN, PUNCT
Parma, PROPN, PUNCT, PROPN
xDOT, PUNCT, PROPN, PUNCT
Tenaga, UNKNOWN2, UNKNOWN1, NOUN
kerja, UNKNOWN1, NOUN, NOUN
yang, NOUN, NOUN, PRON
jadi, NOUN, PRON, VERB
korban, PRON, VERB, NOUN
mencapai, VERB, NOUN, VERB
jutaan, NOUN, VERB, NOUN
jiwa, VERB, NOUN, NOUN
sehingga, NOUN, NOUN, SCONJ
negara, NOUN, SCONJ, NOUN
menjadi, SCONJ, NOUN, VERB
lemah, NOUN, VERB, ADJ
xDOT, VERB, ADJ, PUNCT
Makanan, UNKNOWN2, UNKNOWN1, NOUN
pertama, UNKNOWN1, NOUN, NUM
apa, NOUN, NUM, NOUN
yang, NUM, NOUN, PRON
dimakan, NOUN, PRON, VERB
orang, PRON, VERB, NOUN
di, VERB, NOUN, ADP
surga, NOUN, ADP, NOUN
?, ADP, NOUN, PUNCT
Dari, UNKNOWN2, UNKNOWN1, ADP
timur, UNKNOWN1, ADP, NOUN
laut, ADP, NOUN, NOUN
hingga, NOUN, NOUN, ADP
barat, NOUN, ADP, NOUN
daya, ADP, NOUN, NOUN
xCOMMA, NOUN, NOUN, PUNCT
pulau, NOUN, PUNCT, NOUN
-, PUNCT, NOUN, PUNCT
pulau, NOUN, PUNCT, NOUN
yang, PUNCT, NOUN, PRON
berpenduduk, NOUN, PRON, NOUN
di, PRON, NOUN, ADP
Kepulauan, NOUN, ADP, PROPN
Ryukyu, ADP, PROPN, PROPN
dibagi, PROPN, PROPN, VERB
menjadi, PROPN, VERB, VERB
tiga, VERB, VERB, NUM
gugus, VERB, NUM, NOUN
kepulauan, NUM, NOUN, NOUN
:, NOUN, NOUN, PUNCT
Berikut, NOUN, PUNCT, NOUN
ini, PUNCT, NOUN, DET
adalah, NOUN, DET, AUX
daftar, DET, AUX, NOUN
kota, AUX, NOUN, NOUN
-, NOUN, NOUN, PUNCT
kota, NOUN, PUNCT, NOUN
kecil, PUNCT, NOUN, ADJ
dan, NOUN, ADJ, CCONJ
desa, ADJ, CCONJ, NOUN
di, CCONJ, NOUN, ADP
setiap, NOUN, ADP, DET
distrik, ADP, DET, NOUN
xDOT, DET, NOUN, PUNCT
Untuk, UNKNOWN2, UNKNOWN1, ADP
pasar, UNKNOWN1, ADP, NOUN
domestik, ADP, NOUN, NOUN
Jepang, NOUN, NOUN, PROPN
xCOMMA, NOUN, PROPN, PUNCT
mesin, PROPN, PUNCT, NOUN
untuk, PUNCT, NOUN, ADP
Auris, NOUN, ADP, PROPN
hanya, ADP, PROPN, ADV
1.5, PROPN, ADV, NUM
liter, ADV, NUM, NOUN
1NZ, NUM, NOUN, NUM
-, NOUN, NUM, PUNCT
FE, NUM, PUNCT, PROPN
dan, PUNCT, PROPN, CCONJ
1.8, PROPN, CCONJ, NUM
liter, CCONJ, NUM, NOUN
2ZR, NUM, NOUN, NUM
-, NOUN, NUM, PUNCT
FE, NUM, PUNCT, PROPN
xDOT, PUNCT, PROPN, PUNCT
Kedua, PROPN, PUNCT, NUM
mesin, PUNCT, NUM, NOUN
tersedia, NUM, NOUN, VERB
dengan, NOUN, VERB, ADP
penggerak, VERB, ADP, NOUN
roda, ADP, NOUN, NOUN
depan, NOUN, NOUN, ADJ
dan, NOUN, ADJ, CCONJ
all, ADJ, CCONJ, NOUN
-, CCONJ, NOUN, PUNCT
wheel, NOUN, PUNCT, NOUN
drive, PUNCT, NOUN, NOUN
xDOT, NOUN, NOUN, PUNCT
Di, UNKNOWN2, UNKNOWN1, ADP
hiruk, UNKNOWN1, ADP, NOUN
pikuk, ADP, NOUN, NOUN
kemajuan, NOUN, NOUN, NOUN
dan, NOUN, NOUN, CCONJ
keblinger, NOUN, CCONJ, NOUN
manusia, CCONJ, NOUN, NOUN
xCOMMA, NOUN, NOUN, PUNCT
tidakkah, NOUN, PUNCT, PART
mengucapkan, PUNCT, PART, VERB
serupa, PART, VERB, ADJ
ini, VERB, ADJ, DET
merupakan, ADJ, DET, VERB
pengucapan, DET, VERB, NOUN
yang, VERB, NOUN, PRON
sangat, NOUN, PRON, ADV
pedih, PRON, ADV, ADJ
dan, ADV, ADJ, CCONJ
dengan, ADJ, CCONJ, ADP
cara, CCONJ, ADP, NOUN
sederhana, ADP, NOUN, ADJ
sekalipun, NOUN, ADJ, ADV
xCOMMA, ADJ, ADV, PUNCT
mengingatkan, ADV, PUNCT, VERB
dan, PUNCT, VERB, CCONJ
mendidik, VERB, CCONJ, VERB
kita, CCONJ, VERB, PRON
akan, VERB, PRON, ADP
harga, PRON, ADP, NOUN
sebuah, ADP, NOUN, DET
kehidupan, NOUN, DET, NOUN
?, DET, NOUN, PUNCT
Pada, UNKNOWN2, UNKNOWN1, ADP
awal, UNKNOWN1, ADP, ADJ
tahun, ADP, ADJ, NOUN
1870, ADJ, NOUN, NUM
-, NOUN, NUM, PUNCT
an, NUM, PUNCT, NUM
xCOMMA, PUNCT, NUM, PUNCT
Jepang, NUM, PUNCT, PROPN
kembali, PUNCT, PROPN, ADV
berusaha, PROPN, ADV, VERB
merebut, ADV, VERB, VERB
Korea, VERB, VERB, PROPN
yang, VERB, PROPN, PRON
berada, PROPN, PRON, VERB
dalam, PRON, VERB, ADP
pengaruh, VERB, ADP, NOUN
Cina, ADP, NOUN, PROPN
xDOT, NOUN, PROPN, PUNCT
Pada, PROPN, PUNCT, ADP
tahun, PUNCT, ADP, NOUN
1895, ADP, NOUN, NUM
xCOMMA, NOUN, NUM, PUNCT
Maharani, NUM, PUNCT, PROPN
Myeongseong, PUNCT, PROPN, PROPN
dibunuh, PROPN, PROPN, VERB
oleh, PROPN, VERB, ADP
mata, VERB, ADP, NOUN
-, ADP, NOUN, PUNCT
mata, NOUN, PUNCT, NOUN
Jepang, PUNCT, NOUN, PROPN
xDOT, NOUN, PROPN, PUNCT
Tama, UNKNOWN2, UNKNOWN1, PROPN
dan, UNKNOWN1, PROPN, CCONJ
Ambar, PROPN, CCONJ, PROPN
juga, CCONJ, PROPN, ADV
mencoba, PROPN, ADV, ADV
menenangkan, ADV, ADV, VERB
Kaffa, ADV, VERB, PROPN
xDOT, VERB, PROPN, PUNCT
Level, UNKNOWN2, UNKNOWN1, PROPN
pemain, UNKNOWN1, PROPN, NOUN
dalam, PROPN, NOUN, ADP
RO, NOUN, ADP, PROPN
terbagi, ADP, PROPN, VERB
2, PROPN, VERB, NUM
xCOMMA, VERB, NUM, PUNCT
base, NUM, PUNCT, NOUN
level, PUNCT, NOUN, NOUN
dan, NOUN, NOUN, CCONJ
job, NOUN, CCONJ, NOUN
level, CCONJ, NOUN, NOUN
xDOT, NOUN, NOUN, PUNCT
Bila, UNKNOWN2, UNKNOWN1, SCONJ
pengguna, UNKNOWN1, SCONJ, NOUN
ingin, SCONJ, NOUN, ADV
berbahasa, NOUN, ADV, VERB
Indonesia, ADV, VERB, PROPN
xCOMMA, VERB, PROPN, PUNCT
dapat, PROPN, PUNCT, ADV
bergabung, PUNCT, ADV, VERB
dengan, ADV, VERB, ADP
#, VERB, ADP, SYM
bawel, ADP, SYM, NOUN
xCOMMA, SYM, NOUN, PUNCT
#, NOUN, PUNCT, SYM
pondok, PUNCT, SYM, NOUN
xCOMMA, SYM, NOUN, PUNCT
#, NOUN, PUNCT, SYM
indo, PUNCT, SYM, NOUN
xCOMMA, SYM, NOUN, PUNCT
#, NOUN, PUNCT, SYM
puncak, PUNCT, SYM, NUM
xCOMMA, SYM, NUM, PUNCT
dan, NUM, PUNCT, CCONJ
masih, PUNCT, CCONJ, ADV
banyak, CCONJ, ADV, ADJ
lagi, ADV, ADJ, ADV
xDOT, ADJ, ADV, PUNCT
Dusun, UNKNOWN2, UNKNOWN1, PROPN
ini, UNKNOWN1, PROPN, DET
dikelilingi, PROPN, DET, VERB
jalan, DET, VERB, NOUN
semi, VERB, NOUN, NOUN
aspal, NOUN, NOUN, ADJ
yang, NOUN, ADJ, PRON
lumayan, ADJ, PRON, ADV
lebar, PRON, ADV, ADJ
sehingga, ADV, ADJ, SCONJ
mobil, ADJ, SCONJ, NOUN
dapat, SCONJ, NOUN, ADV
masuk, NOUN, ADV, VERB
dengan, ADV, VERB, ADP
mudah, VERB, ADP, ADJ
xDOT, ADP, ADJ, PUNCT
Pembangunan, UNKNOWN2, UNKNOWN1, NOUN
2, UNKNOWN1, NOUN, NUM
gedung, NOUN, NUM, NOUN
baru, NUM, NOUN, ADJ
telah, NOUN, ADJ, ADV
selesai, ADJ, ADV, VERB
xCOMMA, ADV, VERB, PUNCT
yaitu, VERB, PUNCT, SCONJ
Gedung, PUNCT, SCONJ, PROPN
Maria, SCONJ, PROPN, PROPN
yang, PROPN, PROPN, PRON
mempunyai, PROPN, PRON, VERB
4, PRON, VERB, NUM
Lantai, VERB, NUM, NOUN
dan, NUM, NOUN, CCONJ
Gedung, NOUN, CCONJ, PROPN
Yosef, CCONJ, PROPN, PROPN
yang, PROPN, PROPN, PRON
mempunyai, PROPN, PRON, VERB
Lantai, PRON, VERB, NOUN
xCOMMA, VERB, NOUN, PUNCT
sehingga, NOUN, PUNCT, SCONJ
dapat, PUNCT, SCONJ, ADV
menampung, SCONJ, ADV, VERB
sekitar, ADV, VERB, ADP
370, VERB, ADP, NUM
tempat, ADP, NUM, NOUN
tidur, NUM, NOUN, NOUN
dan, NOUN, NOUN, CCONJ
berbagai, NOUN, CCONJ, DET
fasilitas, CCONJ, DET, NOUN
kesehatan, DET, NOUN, NOUN
baru, NOUN, NOUN, ADJ
xCOMMA, NOUN, ADJ, PUNCT
menjadikan, ADJ, PUNCT, VERB
RS, PUNCT, VERB, PROPN
xDOT, VERB, PROPN, PUNCT
Santo, PROPN, PUNCT, PROPN
Borromeus, PUNCT, PROPN, PROPN
sebagai, PROPN, PROPN, ADP
sebuah, PROPN, ADP, DET
fasilitas, ADP, DET, NOUN
kesehatan, DET, NOUN, NOUN
yang, NOUN, NOUN, PRON
memadai, NOUN, PRON, VERB
di, PRON, VERB, ADP
kota, VERB, ADP, NOUN
Bandung, ADP, NOUN, PROPN
xDOT, NOUN, PROPN, PUNCT
Sebelum, UNKNOWN2, UNKNOWN1, ADV
masyarakat, UNKNOWN1, ADV, NOUN
mampu, ADV, NOUN, ADJ
mengganti, NOUN, ADJ, VERB
televisi, ADJ, VERB, NOUN
analognya, VERB, NOUN, ADJ
menjadi, NOUN, ADJ, VERB
televisi, ADJ, VERB, NOUN
digital, VERB, NOUN, ADJ
xCOMMA, NOUN, ADJ, PUNCT
masyarakat, ADJ, PUNCT, NOUN
menerima, PUNCT, NOUN, VERB
siaran, NOUN, VERB, NOUN
analog, VERB, NOUN, ADJ
dari, NOUN, ADJ, ADP
pemancar, ADJ, ADP, NOUN
televisi, ADP, NOUN, NOUN
yang, NOUN, NOUN, PRON
menyiarkan, NOUN, PRON, VERB
siaran, PRON, VERB, NOUN
televisi, VERB, NOUN, NOUN
digital, NOUN, NOUN, ADJ
xDOT, NOUN, ADJ, PUNCT
Kelurahan, UNKNOWN2, UNKNOWN1, PROPN
Pangeran, UNKNOWN1, PROPN, PROPN
adalah, PROPN, PROPN, AUX
kelurahan, PROPN, AUX, NOUN
dimana, AUX, NOUN, ADP
tempat, NOUN, ADP, NOUN
berkumpulnya, ADP, NOUN, VERB
beberapa, NOUN, VERB, DET
perguruan, VERB, DET, NOUN
tinggi, DET, NOUN, ADJ
xDOT, NOUN, ADJ, PUNCT
Kalang, UNKNOWN2, UNKNOWN1, NOUN
adalah, UNKNOWN1, NOUN, AUX
sebuah, NOUN, AUX, DET
nama, AUX, DET, NOUN
desa, DET, NOUN, NOUN
di, NOUN, NOUN, ADP
wilayah, NOUN, ADP, NOUN
Kecamatan, ADP, NOUN, PROPN
Sidorejo, NOUN, PROPN, PROPN
xCOMMA, PROPN, PROPN, PUNCT
Kabupaten, PROPN, PUNCT, PROPN
Magetan, PUNCT, PROPN, PROPN
xCOMMA, PROPN, PROPN, PUNCT
Provinsi, PROPN, PUNCT, PROPN
Jawa, PUNCT, PROPN, PROPN
Timur, PROPN, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Keinginan, UNKNOWN2, UNKNOWN1, NOUN
awal, UNKNOWN1, NOUN, ADJ
mereka, NOUN, ADJ, PRON
adalah, ADJ, PRON, AUX
ingin, PRON, AUX, ADV
memasukkan, AUX, ADV, VERB
unsur, ADV, VERB, NOUN
-, VERB, NOUN, PUNCT
unsur, NOUN, PUNCT, NOUN
yang, PUNCT, NOUN, PRON
tidak, NOUN, PRON, PART
pernah, PRON, PART, ADV
ada, PART, ADV, VERB
sebelumnya, ADV, VERB, ADJ
di, VERB, ADJ, ADP
Blink, ADJ, ADP, PROPN
-, ADP, PROPN, PUNCT
182, PROPN, PUNCT, PROPN
xCOMMA, PUNCT, PROPN, PUNCT
seperti, PROPN, PUNCT, ADP
drum, PUNCT, ADP, NOUN
elektronik, ADP, NOUN, PROPN
xCOMMA, NOUN, PROPN, PUNCT
keyboard, PROPN, PUNCT, PROPN
dan, PUNCT, PROPN, CCONJ
rekaman, PROPN, CCONJ, NOUN
digital, CCONJ, NOUN, ADJ
penuh, NOUN, ADJ, ADJ
xDOT, ADJ, ADJ, PUNCT
Pemerintah, UNKNOWN2, UNKNOWN1, PROPN
Daerah, UNKNOWN1, PROPN, PROPN
Kabupaten, PROPN, PROPN, PROPN
Ogan, PROPN, PROPN, PROPN
Komering, PROPN, PROPN, PROPN
Ulu, PROPN, PROPN, PROPN
Selatan, PROPN, PROPN, PROPN
juga, PROPN, PROPN, ADV
menggalakkan, PROPN, ADV, VERB
peran, ADV, VERB, NOUN
aktif, VERB, NOUN, ADJ
badan, NOUN, ADJ, NOUN
perwakilan, ADJ, NOUN, NOUN
desa, NOUN, NOUN, NOUN
(, NOUN, NOUN, PUNCT
BPD, NOUN, PUNCT, PROPN
), PUNCT, PROPN, PUNCT
dalam, PROPN, PUNCT, ADP
menentukan, PUNCT, ADP, VERB
kebijakan, ADP, VERB, NOUN
desa, VERB, NOUN, NOUN
di, NOUN, NOUN, ADP
daerah, NOUN, ADP, NOUN
masing, ADP, NOUN, DET
-, NOUN, DET, PUNCT
masing, DET, PUNCT, DET
xDOT, PUNCT, DET, PUNCT
Danau, UNKNOWN2, UNKNOWN1, PROPN
Lindu, UNKNOWN1, PROPN, PROPN
menjadi, PROPN, PROPN, VERB
sumber, PROPN, VERB, NOUN
mata, VERB, NOUN, NOUN
pencaharian, NOUN, NOUN, NOUN
masyarakat, NOUN, NOUN, NOUN
sekitar, NOUN, NOUN, ADJ
yang, NOUN, ADJ, PRON
berprofesi, ADJ, PRON, VERB
sebagai, PRON, VERB, ADP
nelayan, VERB, ADP, NOUN
ikan, ADP, NOUN, NOUN
air, NOUN, NOUN, NOUN
tawar, NOUN, NOUN, ADJ
xDOT, NOUN, ADJ, PUNCT
Pilih, UNKNOWN2, UNKNOWN1, VERB
salah, UNKNOWN1, VERB, DET
satu, VERB, DET, DET
nama, DET, DET, NOUN
yang, DET, NOUN, PRON
akan, NOUN, PRON, ADV
digunakan, PRON, ADV, VERB
dan, ADV, VERB, CCONJ
itu, VERB, CCONJ, DET
otomatis, CCONJ, DET, ADJ
akan, DET, ADJ, ADV
menjadi, ADJ, ADV, VERB
akun, ADV, VERB, NOUN
milik, VERB, NOUN, NOUN
pengguna, NOUN, NOUN, NOUN
xCOMMA, NOUN, NOUN, PUNCT
sampai, NOUN, PUNCT, ADP
nantinya, PUNCT, ADP, NOUN
memutuskan, ADP, NOUN, VERB
untuk, NOUN, VERB, ADP
membatalkan, VERB, ADP, VERB
registrasi, ADP, VERB, NOUN
tersebut, VERB, NOUN, DET
xDOT, NOUN, DET, PUNCT
Sensor, UNKNOWN2, UNKNOWN1, PROPN
gambar, UNKNOWN1, PROPN, NOUN
akan, PROPN, NOUN, ADV
dibuat, NOUN, ADV, VERB
oleh, ADV, VERB, ADP
ITT, VERB, ADP, PROPN
Corporation, ADP, PROPN, PROPN
dan, PROPN, PROPN, CCONJ
satelit, PROPN, CCONJ, NOUN
akan, CCONJ, NOUN, ADV
dimilki, NOUN, ADV, VERB
oleh, ADV, VERB, ADP
GeoEye, VERB, ADP, PROPN
Inc, ADP, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Seperti, PROPN, PUNCT, ADP
pada, PUNCT, ADP, ADP
GeoEye, ADP, ADP, PROPN
-, ADP, PROPN, PUNCT
1, PROPN, PUNCT, NUM
xCOMMA, PUNCT, NUM, PUNCT
GeoEye, NUM, PUNCT, PROPN
-, PUNCT, PROPN, PUNCT
2, PROPN, PUNCT, NUM
juga, PUNCT, NUM, ADV
akan, NUM, ADV, ADV
dikontrak, ADV, ADV, VERB
oleh, ADV, VERB, ADP
Google, VERB, ADP, PROPN
xDOT, ADP, PROPN, PUNCT
Luigi, UNKNOWN2, UNKNOWN1, PROPN
Musso, UNKNOWN1, PROPN, PROPN
(, PROPN, PROPN, PUNCT
), PROPN, PUNCT, PUNCT
adalah, PUNCT, PUNCT, AUX
seorang, PUNCT, AUX, DET
pembalap, AUX, DET, NOUN
mobil, DET, NOUN, NOUN
asal, NOUN, NOUN, ADP
Italia, NOUN, ADP, PROPN
xDOT, ADP, PROPN, PUNCT
apakah, UNKNOWN2, UNKNOWN1, ADV
Alya, UNKNOWN1, ADV, PROPN
akan, ADV, PROPN, ADV
sadar, PROPN, ADV, VERB
dari, ADV, VERB, ADP
komanya, VERB, ADP, NOUN
?, ADP, NOUN, PUNCT
naskah, UNKNOWN2, UNKNOWN1, NOUN
terdiri, UNKNOWN1, NOUN, VERB
teks, NOUN, VERB, NOUN
penjelasan, VERB, NOUN, NOUN
(, NOUN, NOUN, PUNCT
jinobun, NOUN, PUNCT, NOUN
), PUNCT, NOUN, PUNCT
dan, NOUN, PUNCT, CCONJ
teks, PUNCT, CCONJ, NOUN
dialog, CCONJ, NOUN, ADJ
(, NOUN, ADJ, PUNCT
kaiwabun, ADJ, PUNCT, NOUN
), PUNCT, NOUN, PUNCT
xDOT, NOUN, PUNCT, PUNCT
Rangkanya, UNKNOWN2, UNKNOWN1, NOUN
sangat, UNKNOWN1, NOUN, ADV
mutakhir, NOUN, ADV, ADJ
:, ADV, ADJ, PUNCT
terdiri, ADJ, PUNCT, VERB
dari, PUNCT, VERB, ADP
42, VERB, ADP, NUM
unsur, ADP, NUM, NOUN
yang, NUM, NOUN, PRON
sangat, NOUN, PRON, ADV
kecil, PRON, ADV, ADJ
xCOMMA, ADV, ADJ, PUNCT
yaitu, ADJ, PUNCT, ADV
3, PUNCT, ADV, NUM
jembatan, ADV, NUM, NOUN
(, NUM, NOUN, PUNCT
bridge, NOUN, PUNCT, NOUN
), PUNCT, NOUN, PUNCT
dari, NOUN, PUNCT, ADP
baja, PUNCT, ADP, NOUN
xDOT, ADP, NOUN, PUNCT
Stasiun, UNKNOWN2, UNKNOWN1, PROPN
Meluwung, UNKNOWN1, PROPN, PROPN
(, PROPN, PROPN, PUNCT
MLW, PROPN, PUNCT, PROPN
), PUNCT, PROPN, PUNCT
adalah, PROPN, PUNCT, AUX
stasiun, PUNCT, AUX, NOUN
kereta, AUX, NOUN, NOUN
api, NOUN, NOUN, NOUN
yang, NOUN, NOUN, PRON
berada, NOUN, PRON, VERB
di, PRON, VERB, ADP
Kabupaten, VERB, ADP, PROPN
Cilacap, ADP, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Meski, UNKNOWN2, UNKNOWN1, ADV
gagal, UNKNOWN1, ADV, VERB
membela, ADV, VERB, VERB
Ordo, VERB, VERB, NOUN
Bait, VERB, NOUN, PROPN
Allah, NOUN, PROPN, PROPN
xCOMMA, PROPN, PROPN, PUNCT
saat, PROPN, PUNCT, SCONJ
komisi, PUNCT, SCONJ, NOUN
kepausan, SCONJ, NOUN, NOUN
mengakhiri, NOUN, NOUN, VERB
penyelidikannya, NOUN, VERB, NOUN
pada, VERB, NOUN, ADP
tanggal, NOUN, ADP, NOUN
5, ADP, NOUN, NUM
Juni, NOUN, NUM, PROPN
1311, NUM, PROPN, NUM
xCOMMA, PROPN, NUM, PUNCT
komisi, NUM, PUNCT, NOUN
ini, PUNCT, NOUN, DET
tidak, NOUN, DET, PART
menemukan, DET, PART, VERB
bukti, PART, VERB, NOUN
bahwa, VERB, NOUN, SCONJ
ordo, NOUN, SCONJ, NOUN
tersebut, SCONJ, NOUN, DET
memiliki, NOUN, DET, VERB
doktrin, DET, VERB, NOUN
yang, VERB, NOUN, PRON
sesat, NOUN, PRON, ADJ
xCOMMA, PRON, ADJ, PUNCT
atau, ADJ, PUNCT, CCONJ
menggunakan, PUNCT, CCONJ, VERB
xDOUBQUOT, CCONJ, VERB, PUNCT
hukum, VERB, PUNCT, NOUN
rahasia, PUNCT, NOUN, ADJ
xDOUBQUOT, NOUN, ADJ, PUNCT
yang, ADJ, PUNCT, PRON
terpisah, PUNCT, PRON, VERB
dari, PRON, VERB, ADP
Hukum, VERB, ADP, PROPN
Latin, ADP, PROPN, PROPN
dan, PROPN, PROPN, CCONJ
Hukum, PROPN, CCONJ, PROPN
Perancis, CCONJ, PROPN, PROPN
xDOT, PROPN, PROPN, PUNCT
Apa, UNKNOWN2, UNKNOWN1, NOUN
yang, UNKNOWN1, NOUN, PRON
akan, NOUN, PRON, ADV
terjadi, PRON, ADV, VERB
dengan, ADV, VERB, ADP
Popo, VERB, ADP, PROPN
dan, ADP, PROPN, CCONJ
Nando, PROPN, CCONJ, PROPN
?, CCONJ, PROPN, PUNCT
Penduduk, UNKNOWN2, UNKNOWN1, PROPN
Montgeron, UNKNOWN1, PROPN, PROPN
disebut, PROPN, PROPN, VERB
sebagai, PROPN, VERB, ADP
Montgeronnais, VERB, ADP, PROPN
xDOT, ADP, PROPN, PUNCT
